mal_id	title	season	genres	type	episodes	score	members	img	prequels_id	is_sequel
35111	Haikyuu!! Movie 4: Concept no Tatakai	Sep 29, 2017	{'Comedy', 'Drama', 'School', 'Shounen', 'Sports'}	Movie	1	8.13	13991	https://cdn.myanimelist.net/images/anime/3/86346.jpg	{35110}	False
3783	Kara no Kyoukai 3: Tsuukaku Zanryuu	Feb 9, 2008	{'Action', 'Mystery', 'Supernatural', 'Drama', 'Thriller'}	Movie	1	8.13	147073	https://cdn.myanimelist.net/images/anime/4/21735.jpg	{3782}	False
28725	Kokoro ga Sakebitagatterunda.	Sep 19, 2015	{'Drama', 'Romance', 'School'}	Movie	1	8.13	153786	https://cdn.myanimelist.net/images/anime/8/75745.jpg	{}	False
20371	Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai	Mar 15, 2014	{'Comedy', 'Drama', 'Romance', 'Shounen Ai'}	Movie	1	8.13	37123	https://cdn.myanimelist.net/images/anime/11/65927.jpg	{}	False
29831	Tamayura: Sotsugyou Shashin Part 4 - Ashita	Apr 2, 2016	{'Comedy', 'Drama', 'Slice of Life'}	Movie	1	8.13	5836	https://cdn.myanimelist.net/images/anime/7/78572.jpg	{29830}	False
9963	Detective Conan Movie 15: Quarter of Silence	Apr 16, 2011	{'Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen'}	Movie	1	8.12	26545	https://cdn.myanimelist.net/images/anime/9/32035.jpg	{}	False
21469	Stand By Me Doraemon	Aug 8, 2014	{'Comedy', 'Kids', 'Sci-Fi', 'Shounen'}	Movie	1	8.12	13135	https://cdn.myanimelist.net/images/anime/9/65571.jpg	{}	False
34376	Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku	Jul 8, 2017	{'Drama', 'Fantasy', 'Magic', 'Slice of Life'}	Movie	1	8.12	8331	https://cdn.myanimelist.net/images/anime/7/86984.jpg	{34375}	False
34438	Code Geass: Hangyaku no Lelouch I - Koudou	Oct 21, 2017	{'Action', 'Military', 'Sci-Fi', 'Super Power', 'Mecha', 'School'}	Movie	1	8.11	39661	https://cdn.myanimelist.net/images/anime/6/87709.jpg	{}	False
5029	Major Movie: Yuujou no Winning Shot	Dec 13, 2008	{'Action', 'Sports', 'Shounen'}	Movie	1	8.11	13843	https://cdn.myanimelist.net/images/anime/10/75221.jpg	{627}	False
31490	One Piece Film: Gold	Jul 23, 2016	{'Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen'}	Movie	1	8.11	71756	https://cdn.myanimelist.net/images/anime/12/81081.jpg	{33338, 33606}	False
1943	Paprika	Nov 25, 2006	{'Dementia', 'Fantasy', 'Horror', 'Mystery', 'Psychological', 'Sci-Fi', 'Thriller'}	Movie	1	8.11	262966	https://cdn.myanimelist.net/images/anime/1929/93629.jpg	{}	False
15039	Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie	Aug 31, 2013	{'Slice of Life', 'Supernatural', 'Drama'}	Movie	1	8.1	152756	https://cdn.myanimelist.net/images/anime/5/49993.jpg	{9989}	False
33970	Girls & Panzer: Saishuushou Part 1	Dec 9, 2017	{'Military', 'School'}	Movie	1	8.08	18479	https://cdn.myanimelist.net/images/anime/1859/91463.jpg	{32740}	False
9204	Omae Umasou da na	Oct 16, 2010	{'Action', 'Adventure', 'Fantasy', 'Kids'}	Movie	1	8.08	10316	https://cdn.myanimelist.net/images/anime/11/27167.jpg	{}	False
31149	Persona 3 the Movie 4: Winter of Rebirth	Jan 23, 2016	{'Action', 'Supernatural', 'Fantasy'}	Movie	1	8.08	33636	https://cdn.myanimelist.net/images/anime/9/77828.jpg	{24543}	False
21647	Tamako Love Story	Apr 26, 2014	{'Comedy', 'Romance', 'Slice of Life'}	Movie	1	8.08	148043	https://cdn.myanimelist.net/images/anime/1417/91333.jpg	{16417, 23399}	False
4672	Ghost in the Shell 2.0	Jul 12, 2008	{'Action', 'Sci-Fi', 'Police', 'Psychological', 'Mecha', 'Seinen'}	Movie	1	8.07	69751	https://cdn.myanimelist.net/images/anime/3/75608.jpg	{}	False
14807	Kara no Kyoukai: Mirai Fukuin	Sep 28, 2013	{'Drama', 'Mystery', 'Seinen', 'Supernatural'}	Movie	1	8.07	64171	https://cdn.myanimelist.net/images/anime/6/56621.jpg	{6954}	False
24997	Love Live! The School Idol Movie	Jun 13, 2015	{'Music', 'School', 'Slice of Life'}	Movie	1	8.07	75075	https://cdn.myanimelist.net/images/anime/6/75700.jpg	{19111}	False
20815	Sekaiichi Hatsukoi: Valentine-hen	Mar 15, 2014	{'Romance', 'Comedy', 'Shounen Ai'}	Movie	1	8.06	22617	https://cdn.myanimelist.net/images/anime/5/55723.jpg	{}	False
2154	Tekkon Kinkreet	Dec 23, 2006	{'Action', 'Adventure', 'Psychological', 'Supernatural'}	Movie	1	8.05	68462	https://cdn.myanimelist.net/images/anime/12/8520.jpg	{}	False
12113	Berserk: Ougon Jidai-hen II - Doldrey Kouryaku	Jun 23, 2012	{'Action', 'Adventure', 'Demons', 'Drama', 'Fantasy', 'Horror', 'Military', 'Seinen', 'Supernatural'}	Movie	1	8.04	112041	https://cdn.myanimelist.net/images/anime/12/37193.jpg	{10218}	False
34100	Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai	Aug 26, 2017	{'Action', 'Fantasy', 'Magic'}	Movie	1	8.04	40445	https://cdn.myanimelist.net/images/anime/1996/93042.jpg	{}	False
7711	Karigurashi no Arrietty	Jul 17, 2010	{'Fantasy'}	Movie	1	8.04	154667	https://cdn.myanimelist.net/images/anime/9/75905.jpg	{}	False
1089	Macross: Do You Remember Love?	Jul 7, 1984	{'Action', 'Space', 'Mecha', 'Romance', 'Military', 'Music', 'Sci-Fi'}	Movie	1	8.04	28618	https://cdn.myanimelist.net/images/anime/9/49647.jpg	{}	False
36538	Natsume Yuujinchou Movie: Utsusemi ni Musubu	Sep 29, 2018	{'Drama', 'Fantasy', 'Shoujo', 'Slice of Life', 'Supernatural'}	Movie	1	8.04	19998	https://cdn.myanimelist.net/images/anime/1250/94846.jpg	{34591}	False
29755	Haikyuu!! Movie 1: Owari to Hajimari	Jul 3, 2015	{'Comedy', 'Sports', 'Drama', 'School', 'Shounen'}	Movie	1	8.03	27476	https://cdn.myanimelist.net/images/anime/8/76011.jpg	{}	False
416	Kurenai no Buta	Jul 18, 1992	{'Action', 'Adventure', 'Comedy', 'Drama', 'Historical', 'Military', 'Romance'}	Movie	1	8.03	113323	https://cdn.myanimelist.net/images/anime/6/2878.jpg	{}	False
4106	Trigun: Badlands Rumble	Apr 2, 2010	{'Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Drama', 'Shounen'}	Movie	1	8.03	91900	https://cdn.myanimelist.net/images/anime/11/27969.jpg	{}	False
3014	Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai	Feb 6, 1988	{'Action', 'Military', 'Sci-Fi', 'Space'}	Movie	1	8.01	22801	https://cdn.myanimelist.net/images/anime/3/51345.jpg	{3015}	False
30364	Haikyuu!! Movie 2: Shousha to Haisha	Sep 18, 2015	{'Comedy', 'Sports', 'Drama', 'School', 'Shounen'}	Movie	1	8.01	23507	https://cdn.myanimelist.net/images/anime/2/74813.jpg	{29755}	False
30415	High☆Speed!: Free! Starting Days	Dec 5, 2015	{'Slice of Life', 'Comedy', 'Sports', 'Drama', 'School'}	Movie	1	8.01	45724	https://cdn.myanimelist.net/images/anime/8/76967.jpg	{}	False
18429	Lupin III vs. Detective Conan: The Movie	Dec 7, 2013	{'Action', 'Comedy', 'Mystery', 'Shounen'}	Movie	1	8.01	16550	https://cdn.myanimelist.net/images/anime/4/51663.jpg	{6115}	False
793	xxxHOLiC Movie: Manatsu no Yoru no Yume	Aug 20, 2005	{'Mystery', 'Comedy', 'Psychological', 'Supernatural', 'Drama'}	Movie	1	8.01	49522	https://cdn.myanimelist.net/images/anime/5/25078.jpg	{}	False
7222	Macross F Movie 2: Sayonara no Tsubasa	Feb 26, 2011	{'Action', 'Mecha', 'Military', 'Music', 'Romance', 'Sci-Fi', 'Space'}	Movie	1	8	21278	https://cdn.myanimelist.net/images/anime/13/76398.jpg	{5310}	False
37055	Youjo Senki Movie	Feb 8, 2019	{'Magic', 'Military'}	Movie	1	8	47530	https://cdn.myanimelist.net/images/anime/1310/95450.jpg	{32615}	False
24921	Aoki Hagane no Arpeggio: Ars Nova Cadenza	Oct 3, 2015	{'Action', 'Sci-Fi', 'Seinen'}	Movie	1	7.99	21677	https://cdn.myanimelist.net/images/anime/2/74665.jpg	{24919}	False
14353	Death Billiards	Mar 2, 2013	{'Game', 'Mystery', 'Psychological', 'Drama', 'Thriller'}	Movie	1	7.99	148667	https://cdn.myanimelist.net/images/anime/11/48721.jpg	{}	False
780	Detective Conan Movie 02: The Fourteenth Target	Apr 18, 1998	{'Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen'}	Movie	1	7.98	37598	https://cdn.myanimelist.net/images/anime/1900/94316.jpg	{}	False
2623	Flanders no Inu (Movie)	Mar 15, 1997	{'Drama', 'Historical'}	Movie	1	7.98	13345	https://cdn.myanimelist.net/images/anime/3/75599.jpg	{}	False
31765	Sword Art Online Movie: Ordinal Scale	Feb 18, 2017	{'Action', 'Game', 'Adventure', 'Romance', 'Fantasy'}	Movie	1	7.98	306097	https://cdn.myanimelist.net/images/anime/4/83811.jpg	{21881}	False
10029	Coquelicot-zaka kara	Jul 16, 2011	{'Historical', 'Romance', 'School', 'Shoujo'}	Movie	1	7.97	79800	https://cdn.myanimelist.net/images/anime/8/32547.jpg	{}	False
4280	Kara no Kyoukai 4: Garan no Dou	May 24, 2008	{'Action', 'Mystery', 'Supernatural', 'Thriller'}	Movie	1	7.97	139468	https://cdn.myanimelist.net/images/anime/9/21736.jpg	{3783}	False
4985	Mahou Shoujo Lyrical Nanoha: The Movie 1st	Jan 23, 2010	{'Action', 'Magic', 'Comedy', 'Sci-Fi', 'Drama'}	Movie	1	7.97	24766	https://cdn.myanimelist.net/images/anime/1058/94433.jpg	{}	False
187	Initial D Third Stage	Jan 13, 2001	{'Action', 'Cars', 'Sports', 'Drama', 'Romance', 'Seinen'}	Movie	1	7.96	73996	https://cdn.myanimelist.net/images/anime/13/40397.jpg	{186}	False
8142	Colorful (Movie)	Aug 21, 2010	{'Slice of Life', 'Supernatural', 'Drama'}	Movie	1	7.95	101967	https://cdn.myanimelist.net/images/anime/4/29497.jpg	{}	False
779	Detective Conan Movie 01: The Timed Skyscraper	Apr 19, 1997	{'Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen'}	Movie	1	7.95	41470	https://cdn.myanimelist.net/images/anime/3/77131.jpg	{}	False
33190	Planetarian: Hoshi no Hito	Sep 3, 2016	{'Sci-Fi', 'Drama'}	Movie	1	7.95	25257	https://cdn.myanimelist.net/images/anime/10/79771.jpg	{33091}	False
1366	Detective Conan Movie 07: Crossroad in the Ancient Capital	Apr 19, 2003	{'Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen'}	Movie	1	7.94	31158	https://cdn.myanimelist.net/images/anime/10/20984.jpg	{}	False
14175	Hanasaku Iroha: Home Sweet Home	Mar 9, 2013	{'Slice of Life', 'Comedy', 'Drama'}	Movie	1	7.94	53468	https://cdn.myanimelist.net/images/anime/9/70701.jpg	{}	False
34504	Seitokai Yakuindomo Movie	Jul 21, 2017	{'Slice of Life', 'Comedy', 'School', 'Shounen'}	Movie	1	7.94	25560	https://cdn.myanimelist.net/images/anime/12/87184.jpg	{}	False
2890	Gake no Ue no Ponyo	Jul 19, 2008	{'Adventure', 'Fantasy'}	Movie	1	7.93	229091	https://cdn.myanimelist.net/images/anime/7/8970.jpg	{}	False
13119	Hakuouki Movie 2: Shikon Soukyuu	Mar 8, 2014	{'Action', 'Historical', 'Supernatural', 'Drama', 'Samurai', 'Josei'}	Movie	1	7.93	14447	https://cdn.myanimelist.net/images/anime/12/71796.jpg	{13117}	False
14349	Little Witch Academia	Mar 2, 2013	{'Adventure', 'Comedy', 'Magic', 'Fantasy', 'School'}	Movie	1	7.93	207619	https://cdn.myanimelist.net/images/anime/2/42989.jpg	{}	False
33221	Mobile Suit Gundam Thunderbolt: December Sky	Jun 25, 2016	{'Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha'}	Movie	1	7.93	9935	https://cdn.myanimelist.net/images/anime/2/79823.jpg	{}	False
9465	Break Blade 4: Sanka no Chi	Oct 30, 2010	{'Action', 'Fantasy', 'Mecha', 'Military', 'Shounen'}	Movie	1	7.92	49022	https://cdn.myanimelist.net/images/anime/11/68085.jpg	{9252}	False
34944	Bungou Stray Dogs: Dead Apple	Mar 3, 2018	{'Action', 'Comedy', 'Mystery', 'Super Power', 'Supernatural'}	Movie	1	7.92	51212	https://cdn.myanimelist.net/images/anime/1127/93981.jpg	{}	False
1505	Detective Conan Movie 09: Strategy Above the Depths	Apr 9, 2005	{'Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen'}	Movie	1	7.92	29456	https://cdn.myanimelist.net/images/anime/8/20983.jpg	{}	False
4447	Detective Conan Movie 12: Full Score of Fear	Apr 19, 2008	{'Adventure', 'Police', 'Comedy', 'Mystery', 'Shounen'}	Movie	1	7.92	27942	https://cdn.myanimelist.net/images/anime/6/22766.jpg	{}	False
3782	Kara no Kyoukai 2: Satsujin Kousatsu (Zen)	Dec 29, 2007	{'Action', 'Mystery', 'Supernatural', 'Romance', 'Thriller'}	Movie	1	7.92	154518	https://cdn.myanimelist.net/images/anime/3/21737.jpg	{2593}	False
597	Neko no Ongaeshi	Jul 20, 2002	{'Adventure', 'Drama', 'Fantasy'}	Movie	1	7.92	133011	https://cdn.myanimelist.net/images/anime/1/597.jpg	{}	False
15771	Saint☆Oniisan (Movie)	May 10, 2013	{'Comedy', 'Seinen', 'Slice of Life'}	Movie	1	7.92	51313	https://cdn.myanimelist.net/images/anime/7/48723.jpg	{}	False
543	Vampire Hunter D (2000)	Aug 25, 2000	{'Action', 'Drama', 'Fantasy', 'Horror', 'Romance', 'Sci-Fi', 'Vampire'}	Movie	1	7.92	97972	https://cdn.myanimelist.net/images/anime/9/21432.jpg	{732}	False
35198	Free!: Take Your Marks	Oct 28, 2017	{'Slice of Life', 'Sports', 'School'}	Movie	1	7.91	25513	https://cdn.myanimelist.net/images/anime/6/87928.jpg	{22265, 35191}	False
2273	Mobile Suit Gundam Wing: Endless Waltz Movie	Aug 1, 1998	{'Action', 'Space', 'Mecha', 'Military', 'Drama', 'Sci-Fi'}	Movie	1	7.91	43697	https://cdn.myanimelist.net/images/anime/1/2507.jpg	{90}	False
30952	New Initial D Movie: Legend 3 - Mugen	Feb 6, 2016	{'Cars', 'Seinen', 'Sports'}	Movie	1	7.91	9797	https://cdn.myanimelist.net/images/anime/9/76759.jpg	{28881}	False
12017	Tiger & Bunny Movie 2: The Rising	Feb 8, 2014	{'Action', 'Mystery', 'Comedy', 'Super Power'}	Movie	1	7.91	19535	https://cdn.myanimelist.net/images/anime/9/56915.jpg	{9941, 12015}	False
34375	Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii	Apr 15, 2017	{'Drama', 'Fantasy', 'Magic', 'Slice of Life'}	Movie	1	7.91	8254	https://cdn.myanimelist.net/images/anime/9/86480.jpg	{34374}	False
1689	Byousoku 5 Centimeter	Mar 3, 2007	{'Drama', 'Romance', 'Slice of Life'}	Movie	3	7.9	511312	https://cdn.myanimelist.net/images/anime/10/79674.jpg	{}	False
23293	Lupin the IIIrd: Jigen Daisuke no Bohyou	Jun 21, 2014	{'Action', 'Adventure', 'Comedy', 'Drama', 'Seinen'}	Movie	1	7.9	13413	https://cdn.myanimelist.net/images/anime/12/69457.jpg	{13203}	False
28881	New Initial D Movie: Legend 2 - Tousou	May 23, 2015	{'Cars', 'Seinen', 'Sports'}	Movie	1	7.9	11218	https://cdn.myanimelist.net/images/anime/6/72246.jpg	{19613}	False
2265	Transformers the Movie	Aug 9, 1986	{'Action', 'Mecha'}	Movie	1	7.9	10097	https://cdn.myanimelist.net/images/anime/2/30339.jpg	{}	False
9724	Break Blade 5: Shisen no Hate	Jan 22, 2011	{'Action', 'Military', 'Fantasy', 'Mecha', 'Shounen'}	Movie	1	7.89	47137	https://cdn.myanimelist.net/images/anime/9/68087.jpg	{9465}	False
19613	New Initial D Movie: Legend 1 - Kakusei	Aug 24, 2014	{'Action', 'Cars', 'Seinen', 'Sports'}	Movie	1	7.89	15246	https://cdn.myanimelist.net/images/anime/7/75648.jpg	{}	False
11001	Toshokan Sensou: Kakumei no Tsubasa	Jun 16, 2012	{'Action', 'Comedy', 'Military', 'Romance'}	Movie	1	7.89	15167	https://cdn.myanimelist.net/images/anime/9/39273.jpg	{3613}	False
23249	Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune	Dec 6, 2014	{'Action', 'Military', 'Sci-Fi', 'Space', 'Drama'}	Movie	1	7.89	8763	https://cdn.myanimelist.net/images/anime/2/67623.jpg	{}	False
468	Ghost in the Shell 2: Innocence	Mar 6, 2004	{'Military', 'Sci-Fi', 'Police', 'Psychological', 'Mecha'}	Movie	1	7.88	116023	https://cdn.myanimelist.net/images/anime/10/75628.jpg	{43}	False
16870	The Last: Naruto the Movie	Dec 6, 2014	{'Action', 'Super Power', 'Romance', 'Martial Arts', 'Shounen'}	Movie	1	7.88	192003	https://cdn.myanimelist.net/images/anime/10/67631.jpg	{}	False
9252	Break Blade 3: Kyoujin no Ato	Sep 25, 2010	{'Action', 'Fantasy', 'Mecha', 'Military', 'Shounen'}	Movie	1	7.87	50068	https://cdn.myanimelist.net/images/anime/8/68083.jpg	{8514}	False
32551	Digimon Adventure tri. 3: Kokuhaku	Sep 24, 2016	{'Action', 'Adventure', 'Comedy', 'Drama'}	Movie	1	7.87	46400	https://cdn.myanimelist.net/images/anime/4/82612.jpg	{32108}	False
33280	Gochuumon wa Usagi Desu ka??: Dear My Sister	Nov 11, 2017	{'Slice of Life', 'Comedy'}	Movie	1	7.87	17556	https://cdn.myanimelist.net/images/anime/1223/95215.jpg	{29787}	False
451	InuYasha Movie 03: Tenka Hadou no Ken	Dec 20, 2003	{'Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shounen'}	Movie	1	7.87	64376	https://cdn.myanimelist.net/images/anime/1658/95332.jpg	{}	False
34021	Lupin the IIIrd: Chikemuri no Ishikawa Goemon	Feb 4, 2017	{'Action', 'Adventure', 'Comedy', 'Drama', 'Seinen'}	Movie	1	7.87	15709	https://cdn.myanimelist.net/images/anime/8/83091.jpg	{23293}	False
5310	Macross F Movie 1: Itsuwari no Utahime	Nov 21, 2009	{'Action', 'Mecha', 'Military', 'Music', 'Romance', 'Sci-Fi', 'Space'}	Movie	1	7.87	24324	https://cdn.myanimelist.net/images/anime/2/76397.jpg	{}	False
2753	Ushiro no Shoumen Daare	Mar 9, 1991	{'Historical', 'Drama'}	Movie	1	7.87	6610	https://cdn.myanimelist.net/images/anime/11/3715.jpg	{}	False
10218	Berserk: Ougon Jidai-hen I - Haou no Tamago	Feb 4, 2012	{'Action', 'Military', 'Adventure', 'Demons', 'Supernatural', 'Fantasy', 'Seinen'}	Movie	1	7.86	123782	https://cdn.myanimelist.net/images/anime/12/62179.jpg	{}	False
317	Final Fantasy VII: Advent Children	Sep 14, 2005	{'Action', 'Super Power', 'Fantasy'}	Movie	1	7.86	169100	https://cdn.myanimelist.net/images/anime/1/317.jpg	{408}	False
1824	Hadashi no Gen	Jul 21, 1983	{'Drama', 'Historical'}	Movie	1	7.86	26914	https://cdn.myanimelist.net/images/anime/12/10128.jpg	{}	False
1096	Kidou Keisatsu Patlabor 2 the Movie	Aug 7, 1993	{'Sci-Fi', 'Mystery', 'Police', 'Drama', 'Mecha'}	Movie	1	7.86	18615	https://cdn.myanimelist.net/images/anime/6/74764.jpg	{1095}	False
19489	Little Witch Academia: Mahoujikake no Parade	Oct 9, 2015	{'Adventure', 'Comedy', 'Magic', 'Fantasy', 'School'}	Movie	1	7.86	115051	https://cdn.myanimelist.net/images/anime/12/75752.jpg	{14349}	False
12917	Madang-Eul Naon Amtalg	Jul 28, 2011	{'Adventure', 'Drama', 'Fantasy', 'Kids'}	Movie	1	7.86	2390	https://cdn.myanimelist.net/images/anime/1640/90459.jpg	{}	False
37514	Made in Abyss Movie 1: Tabidachi no Yoake	Jan 4, 2019	{'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi'}	Movie	1	7.86	28023	https://cdn.myanimelist.net/images/anime/1173/95167.jpg	{}	False
29830	Tamayura: Sotsugyou Shashin Part 3 - Akogare	Nov 28, 2015	{'Comedy', 'Drama', 'Slice of Life'}	Movie	1	7.86	5363	https://cdn.myanimelist.net/images/anime/10/76022.jpg	{29829}	False
2761	Densetsu Kyojin Ideon: Hatsudou-hen	Jul 10, 1982	{'Drama', 'Mecha', 'Sci-Fi', 'Space'}	Movie	1	7.85	4739	https://cdn.myanimelist.net/images/anime/1146/91266.jpg	{930, 2760}	False
1921	Urusei Yatsura Movie 2: Beautiful Dreamer	Feb 11, 1984	{'Action', 'Adventure', 'Comedy', 'Romance', 'Drama', 'Sci-Fi'}	Movie	1	7.85	9282	https://cdn.myanimelist.net/images/anime/3/78231.jpg	{}	False
34439	Code Geass: Hangyaku no Lelouch II - Handou	Feb 10, 2018	{'Action', 'Military', 'Sci-Fi', 'Super Power', 'Mecha', 'School'}	Movie	1	7.84	30161	https://cdn.myanimelist.net/images/anime/13/89275.jpg	{34438}	False
32871	Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou	Dec 3, 2016	{'Comedy', 'Sports', 'Shounen'}	Movie	1	7.84	14958	https://cdn.myanimelist.net/images/anime/7/80729.jpg	{32870}	False
21339	Psycho-Pass Movie	Jan 9, 2015	{'Action', 'Military', 'Police', 'Sci-Fi'}	Movie	1	7.84	154558	https://cdn.myanimelist.net/images/anime/8/71793.jpg	{23281}	False
12117	Detective Conan Movie 16: The Eleventh Striker	Apr 14, 2012	{'Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen', 'Sports'}	Movie	1	7.83	23639	https://cdn.myanimelist.net/images/anime/8/37511.jpg	{}	False
14735	Detective Conan Movie 17: Private Eye in the Distant Sea	Apr 20, 2013	{'Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen'}	Movie	1	7.83	21095	https://cdn.myanimelist.net/images/anime/4/47419.jpg	{}	False
35798	Detective Conan Movie 22: Zero The Enforcer	Apr 13, 2018	{'Action', 'Mystery', 'Police', 'Drama'}	Movie	1	7.83	8445	https://cdn.myanimelist.net/images/anime/12/90104.jpg	{32005}	False
10090	Ghost in the Shell: Stand Alone Complex - Solid State Society 3D	Mar 26, 2011	{'Police', 'Mecha', 'Military', 'Mystery', 'Sci-Fi', 'Seinen'}	Movie	1	7.83	11173	https://cdn.myanimelist.net/images/anime/4/29259.jpg	{}	False
13117	Hakuouki Movie 1: Kyoto Ranbu	Aug 24, 2013	{'Action', 'Historical', 'Supernatural', 'Drama', 'Samurai', 'Josei'}	Movie	1	7.83	18576	https://cdn.myanimelist.net/images/anime/9/49399.jpg	{}	False
570	Jin-Rou	Jun 3, 2000	{'Military', 'Police', 'Psychological', 'Drama', 'Romance'}	Movie	1	7.83	96084	https://cdn.myanimelist.net/images/anime/5/88943.jpg	{}	False
3603	JoJo no Kimyou na Bouken: Phantom Blood	Feb 17, 2007	{'Action', 'Adventure', 'Horror', 'Shounen', 'Vampire'}	Movie	1	7.83	20328	https://cdn.myanimelist.net/images/anime/5/50055.jpg	{}	False
16904	K: Missing Kings	Jul 12, 2014	{'Action', 'Super Power', 'Supernatural'}	Movie	1	7.83	155475	https://cdn.myanimelist.net/images/anime/5/71795.jpg	{14467}	False
1379	Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.	Feb 19, 2005	{'Adventure', 'Drama', 'Fantasy'}	Movie	1	7.83	38401	https://cdn.myanimelist.net/images/anime/5/73888.jpg	{}	False
875	Mind Game	Aug 7, 2004	{'Adventure', 'Comedy', 'Dementia', 'Psychological', 'Romance'}	Movie	1	7.83	47474	https://cdn.myanimelist.net/images/anime/8/4028.jpg	{}	False
1092	Mobile Suit Gundam III: Encounters in Space	Mar 13, 1982	{'Action', 'Military', 'Sci-Fi', 'Adventure', 'Space', 'Drama', 'Mecha'}	Movie	1	7.83	17060	https://cdn.myanimelist.net/images/anime/5/75774.jpg	{1091}	False
34430	Detective Conan Movie 21: The Crimson Love Letter	Apr 15, 2017	{'Action', 'Mystery', 'Historical', 'Police', 'Drama', 'Romance'}	Movie	1	7.82	12403	https://cdn.myanimelist.net/images/anime/2/83919.jpg	{}	False
36702	Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou	Jan 13, 2018	{'Action', 'Drama', 'Fantasy', 'Shounen', 'Super Power'}	Movie	1	7.82	27959	https://cdn.myanimelist.net/images/anime/1710/95650.jpg	{23777}	False
29829	Tamayura: Sotsugyou Shashin Part 2 - Hibiki	Aug 29, 2015	{'Comedy', 'Drama', 'Slice of Life'}	Movie	1	7.82	5626	https://cdn.myanimelist.net/images/anime/12/76028.jpg	{25729}	False
1961	Arashi no Yoru ni	Dec 10, 2005	{'Adventure', 'Comedy', 'Drama', 'Fantasy'}	Movie	1	7.81	15725	https://cdn.myanimelist.net/images/anime/9/5064.jpg	{}	False
37515	Made in Abyss Movie 2: Hourou Suru Tasogare	Jan 18, 2019	{'Sci-Fi', 'Adventure', 'Mystery', 'Drama', 'Fantasy'}	Movie	1	7.81	25964	https://cdn.myanimelist.net/images/anime/1336/95168.jpg	{37514}	False
8514	Break Blade 2: Ketsubetsu no Michi	Jun 26, 2010	{'Action', 'Fantasy', 'Mecha', 'Military', 'Shounen'}	Movie	1	7.8	52608	https://cdn.myanimelist.net/images/anime/2/68081.jpg	{6772}	False
2397	Digimon Adventure: Bokura no War Game!	Mar 4, 2000	{'Sci-Fi', 'Adventure', 'Comedy', 'Kids'}	Movie	1	7.8	50810	https://cdn.myanimelist.net/images/anime/12/72451.jpg	{552}	False
